store_id,store_grade,store_name,member_id ,member_name,order_count,score,phone,store_qq,store_email,store_address,page
238686,22,诸城花芬芳鲜花蛋糕店,21106,诸城花芬芳鲜花蛋糕,507,5,15762597678,782909619,诸城花芬芳鲜花蛋糕,密州街道东武街鑫城东武古城沿街,298
197710,221,铜仁花艺居,20443,铜仁花艺居鲜花店,208,5,13765696262、13765696262,948481626,948481626@qq.com,铜仁市清水大道（环北办事处对面）,297
426072,22,花世界,177247,花世界鲜花坊,496,5,18168965818,2290690772,2290690772@qq.com,洛阳西路102号,297
465625,22,萍萍鲜花,231191,萍萍鲜花前程街店,557,5,13842820883,545116808,,红旗东路红旗镇政府前行100米萍萍鲜花,297
439810,22,浪淘沙鲜花坊,195585,浪淘沙鲜花坊,534,5,16643132558、18686488879,1293941614,1293941614@qq.com,菜市南街与柳影路交汇万龙第八城F1栋802,297
288282,22,武汉馨怡鲜花婚庆,10588,金格格,544,5,18627029899,441802581,juzhg@sohu.com,武昌区白沙洲大道武泰闸陆家街293号,297
307753,2111,宁夏石嘴山鲜花阁,34722,宁夏石嘴山鲜花阁,458,5,18095218558,491641635,491641635@qq.com,宁夏石嘴山市大武口区游艺西街330号,297
380976,22,花好月缘,111173,福家家鲜花店,541,5,13810056280,2966788958,13810056280@163.com,北京市西城区新街口西里一区5号楼5-4,297
377150,2111,花之海鲜花坊,107042,15152661915,496,5,15152661915,429417542,,新建北路，省好多北109米,297
220751,22,胶南情之缘花艺,12075,杨璐宁,521,5,15063021777,469150515,luning1777@163.com,石桥路（铁山路与石桥路十字路口南30米）,297
418648,22,蓬江区尚品花店,158225,江门市蓬江区尚品花店,570,5,13822314913,277256740,277256740@qq.com,育德街21号104，育德市场对面,297
310442,22,河南沈丘仙客来花店,39065,河南沈丘仙客来花店,523,5,18239401787、18239401787,,1442291831@qq.com,回民小学对面老君子一城前10米,296
440062,22,杜集阳光花店,196065,濉溪阳光鲜花店,521,5,17305614336,602532417,3302491867@qq.com,安徽省淮北市相山区淮海西路66号淮北市人民医院一中南门对面,296
283140,22,乐清都饰花艺,21582,都饰花艺,465,5,13736376277,2214887005,dushihuayi@126.com,双雁路127-131号,296
301063,22,诚信花店,24952,义乌城信花店,574,5,15988529752,328915831,328915831@qq.com,义乌市诚信二区五街169号,296
438314,22,小八花艺,192928,a24867533,557,5,13486585151,364946862,364946862@qq.com,绍兴市越城区汇源公寓1幢8号营业房,296
310605,22,爱花居滕州市荆河中路店,39285,滕州花语鲜花婚庆,562,5,13506327068、15263228708,155048245,155048245@qq.com,枣庄滕州市荆河中路实验小学西80米路北,296
413073,22,鄠邑区（户县）百缘花艺,143354,18329689615,544,5,18329689615,1346976292,,长虹十字北300米路西,296
286387,22,全记花店,21319,全记花店,573,5,13113349849、13822152126,,939973635@qq.com,立新街13号,296
424663,22,果甜花艺,174147,果甜花艺,448,5,15112854519,656489474,656489474@qq.com,西湖区金源西路一巷23号,296
289568,22,平度市爱娜花艺,14582,平度市爱娜花艺,551,5,13553031731,896582119,ainashishanghuayi@126.com,平度市红旗路238-1号,296
304521,22,敏宝宝花屋,28992,敏宝宝花屋,565,5,13635632520,419165551,419165551@qq.com,敬亭路243号,295
422542,22,花不语花店,169650,花不语花店,537,5,13996213615、13452164938,475892807,475892807@qq.com,重庆市北碚区蔡家岗街道云锦路188号,295
292312,22,台山市幸福花店,18223,台山市幸福花店,492,5,13542132328,172985171,172985171@qq.com,台城健康路13号,295
245092,2111,缙云爱尚花艺,9589,gmyygmyy,442,5,15988004000、15988001661,,396024940@qq.com,缙云县南塘路165号,295
266930,22,怀化市花觅鲜花,21717,ysh79402796,543,5,18075583885,9373820,9373820@qq.com,怀化市榆市路26号花觅鲜花（三角坪恒达酒楼旁）,295
267999,22,雅韵鲜花 雅新花坊,14900,雅新花坊,303,5,13636461058、13917246696,1223015588,1223015588@qq.com,上海市闵行区德宏路2520号雅新花坊(德宏路店)德宏路2520号,295
269029,22,花艺苑,21940,刘国亮,408,5,18038053359,591898910,591898910@qq.com,佛山市顺德区新展路8号容里新村佛山市顺德区容桂镇新有中路80号。,295
425308,2111,春天鲜花阁,175739,春天鲜花阁,518,5,18935012469,458173486,458173486@qq.com,和平路师院综合楼,295
265083,22,郑州紫情花艺,20472,紫情花艺,493,5,13525501922,399245757,399245757@qq.com,商城路紫荆山路向东500米路北紫情鲜花,295
437923,22,爱花居上海市民春路店,191898,芊语鲜花坊,362,5,15900730694、13381629948,,305826275@qq.com,上海市浦东新区民春路399号民春苑民春路399弄8号,295
415713,22,情缘花屋,145935,情缘花屋总店,543,5,15923637765,971066377,971066377@qq.com,重庆市酉阳县和平路中路33号,294
345645,22,馥郁花艺,75538,18012593066,516,5,18012593066、13616191805,1445349244,13616191805@qq.com,黄海58号,294
426405,22,太和县玫瑰佳人花店,177879,太和玫瑰佳人花店,584,5,15056868186、14792637606,1193128967,1193128967@qq.com,文明路红十字医院往东200米,294
247922,22,江苏沛县喜缘鲜花婚庆,17457,江苏沛县喜缘鲜花婚庆,474,5,15952229422、18952229422,46956885,pxwuyan@163.com,汉街东门向南8米,294
271094,22,玫瑰之约,18107,玫瑰之约鲜花婚庆,555,5,18995712328,963075106,963075106@qq.com,陵园路16号,294
417019,22,阳光花艺,150581,阳光花艺part,572,5,15283066144,1136234498,1136234498@qq.com,合江县少岷路老卢巷48号,294
300033,22,万花筒花店,23713,厦门万花筒,451,5,13306042221,2505422411,2505422411@qq.com,和宁路63号,294
439631,2111,心仪花店,194425,13798605158,465,5,13798605158、13266384422,,,东方村尾学校东门向前走50米,294
302938,221,广水市豆豆花艺,25897,sinly1213,108,5,13972989380、15271341311,568593585,568593585@qq.com,应山东观路116号,294
438602,22,高密花之恋鲜花,193390,高密花之恋鲜花,494,5,18264656752,1694893077,1694893077@qq.com,高密市立新街与晏子路交叉口南28米路西,294
300977,22,伯利恒花艺,24845,hope7771314520,498,5,13097422110,289144658,289144658@qq.com,锦华路,293
226237,22,丰岛之花绍兴二店,18840,丰岛之花绍兴二店,492,5,13429451236,1271073955,727192604@qq.com,绍兴县绍兴市柯桥区兴越路1065号裕民小区兴越路1103号,293
302788,22,欣欣花店,27015,欣欣花店,476,5,17709355641、17709355641,3302744861,3302744861@qq.com,海藏路卫生巷19号,293
438048,22,昆明喜洋洋鲜花,192180,西山区喜洋婚庆用品经营部,564,5,18288653717,1076543438,183340559@qq.com,阳光花园旭苑26号商铺,293
243097,2111,江苏仪征非凡鲜花店,18360,fflp888,494,5,18260660020,824064567,csz912@126.com,工农路107号,293
421284,22,花舞人间,167141,花舞人间花艺,561,5,15057102037,,277603204@qq.com,九堡家苑一区1排13号106,293
437853,22,花语轩花艺坊,191769,花语轩花坊呦,390,5,13591489689、17740082361,429210542,429210542@qq.com,南八西路1号6门,293
252602,22,达州市邮政鲜花公司,9375,哥花花,555,5,13908240860,1134409752,1134409752@qq.com,万达路712号,293
444366,22,千朵鲜花,204613,上海万朵鲜花,346,5,13675203377、15252827999,986972531,986972531@qq.com,上海市闵行区颛桥镇都市路口都市路1958号都市生活广场1958弄19号地下室一层02部位A室A34号,293
423383,22,天津市宝坻区北晶花艺,171306,天津市宝坻区鲜花总店,571,5,18622100450、13622038721,94315562,94315562@qq.com,建设路中保楼底商,293
419468,22,玫瑰之缘鲜花坊,162240,蓬安玫瑰之缘鲜花坊,564,5,18048969534、15882686851,2983118078,2983118078@qq.com,四川省南充市蓬安县东风南街29号,292
332737,22,晓妮鲜花,62222,晓妮鲜花,583,5,13821824510,652313867,445255280@qq.com,天津市和平区宝鸡东道花鸟鱼虫市场底商增11,292
418831,2111,古蔺紫馨缘花艺,147168,游正莉,492,5,18113543345、18113543345,172482933,172482933@qq.com,古蔺县莱茵河畔三号楼负一楼10号门市,292
307589,22,爱花居固始县中山大街店,34400,都市鲜花520,517,5,13663762482,1419792259,1419792259@qq.com,爱花居固始县中山大街店,292
315529,22,恒美花艺,44762,13919972076,591,5,13919972076、17789658006,541416305,,兰州市城关区雁滩花鱼市场,292
224463,2111,博罗秘密小花园,22489,惠州秘密小花园,410,5,15815386668,291839007,jiayijohn@163.com,罗阳一路50号相约花艺,292
253149,22,长沙兰亭花坊,22167,1985550549@qq.com,26,5,18670361899、13807315415,1985550549,1985550549@qq.com,长沙市内车站路229号,292
300939,22,佰福花艺生活馆,24798,佰福花艺生活馆,232,5,13618001901、18980643121,934826257,934826257@qq.com,中和老成仁路178号附13（左岸花都远大五期50-01-04商铺）,292
452751,22,娇子花屋,213411,15874006798,594,5,15874006798、13974979082,3041896391,,长沙市芙蓉区留园路8号三湘大市场,292
425388,22,宋芬鲜花店,175904,宋芬鲜花店,583,5,13511900448,776538264,776538264@qq.com,二桥黔春路黔灵公馆116,292
440915,22,独白花艺工作室,197628,独白花艺工作室,449,5,17807565020、15800588540,3113925801,1951127434@qq.com,四平路775号天宝华庭2号楼3楼,291
302479,22,星辰花店,26665,2008qfly,384,5,18914535321,377202539,qinfengliying@foxmail.com,人民中路164-3号,291
426245,22,云上花艺生活馆,177559,云外花艺生活馆,556,5,13867151561、18668121802,330296732,330296732@qq.com,杭州市萧山区风情大道2758号湘湖旅游度假区42-23号,291
310299,22,光耀之炫彩鲜花店,38888,新秀之生态,573,5,13930609642、17332665353,675212932,675212932@qq.com,河北廊坊光耀之炫彩,291
301647,22,泰安麒麟鲜花店,25662,泰安麒麟鲜花店,538,5,13181847977,,1171606628@qq.com,虎山东路1-8号,291
215678,22,德清花甜喜事花店,21447,德清花甜喜事花店,546,5,15157212599,103667149,103667149@qq.com,武康镇贵和街25号,291
416910,22,南国花乡长安店,150054,南国花乡长安店,581,5,15999974421,307062721,307062721@qq.com,湖南省湘潭市湘潭县易俗河镇,291
262811,2111,东营文斌鲜花店,18936,文斌鲜花店,410,5,13054665258,810959042,liudengcun@126.com,东营市东营区.济南路.百货大楼东北角.,291
303837,2111,百分百鲜花坊,28183,贵州瓮安百分百鲜花坊,446,5,15885400180、15285321118,15784405,15784405@qq.com,贵州省黔南州瓮安县新区绿城B区(罗马时代旁),291
426499,22,艾米丽椛禮,178081,艾米丽椛禮,563,5,15500394744,1003892769,1003892769@qq.com,吉林省梅河口市松江路333号（北药市场对过）,291
265374,2111,锡林浩特花店（馨园）,23153,锡林浩特花店,325,5,15647921969,1051893346,1395432726@qq.com,锡林大街东段,290
272788,22,大同艳艳鲜花店,20300,大同艳艳鲜花店,488,5,13934265853,601170487,601170487@qq.com,山西省大同市平城区向阳里街道魏都大道云锦里云波新里-12幢山西省大同市平城区向阳里22号楼艳艳鲜花店,290
310628,22,洛阳木槿花坊,39330,木槿花坊,571,5,13137908791,549263541,549263541@qq.com,西苑路与天津路交叉口向南100米路西,290
212876,22,爱花居秦皇岛市海阳路店,17684,shiruiling0115,500,5,15232311110、15903374687,841913727,841913727@qq.com,海阳路258号新洋洋花卉1楼B区18号,290
281276,22,白山安艺花行,23419,白山安艺花行,511,5,13894001071,51453186,51453186@qq.com,市医院住院部西侧,290
441829,22,春田花花鲜花店,199805,春田花花鲜花店,538,5,18861805601、13921190919,1403685798,1403685798@qq.com,叙康路25-4春田花花,290
425972,2111,花羽阁鲜花婚庆,168700,沫菲花匠之家,522,5,13910382632,547410114,547410114@qq.com,廊坊市三河市燕郊经济技术开发区燕顺路18号中央美术学院(燕郊校区)-教学楼北蔡街36号,290
426774,22,子栖花店,178629,hxr0812,545,5,13217735585,33342810,33342810@qq.com,七星路,290
333591,22,高明区御花园鲜花店13425864860,63342,高明区御花园鲜花店,561,5,13425864860、13702956896,429021195,429021195@qq.com,荷城街道荷香路565号,290
306467,22,爱花居泰安市财源街店,31688,泰安鲜花速递,519,5,13793812605、13793812600,1648629350,1648629350@qq.com,爱花居泰安市泰山区财源街道办事处d23号,290
227800,22,台山爱慕花艺店,17504,袁根秀,547,5,13528383546,274068815,274068815@qq.com,广东省江门市台山市东郊路与园美路交叉口东北50米步步高豪庭台城镇东郊路28号之一101卡,289
313860,22,爱花居长沙县星沙店,42991,湘龙浪漫花屋,551,5,15873189492,29203802,2805168447@qq.com,长沙县星沙湘龙街道中南汽车世界R15栋106号,289
310038,22,来来鲜花店太湖东路分店太湖路鲜花店,38514,fianmiaoxia,575,5,18112767806、18112767806,1394921343,1394921343@qq.com,吴中区太湖东路30弄4号,289
283207,22,辽源大自然花屋,19541,辽源大自然花屋,421,5,18643703313、15943705118,529273545,jllyjwh1234@126.com,人民大街369号,289
424858,22,浪漫花语鲜花店,174849,连昌文,522,5,18286183953,827663493,8276634938@qq.com,贵州省贵阳市小河区长江路234号,289
421811,22,花啦啦鲜花店,168209,花啦啦鲜花店,552,5,18876667009、13707507606,307944329,307944329@qq.com,海口市龙华区迎宾大道18号新城吾悦广场10-119,289
438966,2111,遇见小花,193949,xulangyue,556,5,15875840025、17806790382,307077004,307077004@qq.com,广东省肇庆市端州区南安街龙安一区端州五路南安南街2巷华荣楼10号商铺,289
462787,22,晨曦花坊,226674,晨曦花坊工作室,575,5,16605283798,1170375606,1170375606@qq.com,三井街道大名城75栋乙单元1702,289
384221,22,有情人鲜花水果店,114501,18286086015,563,5,18286086015,274202446,,贵阳云岩区三桥北路57号,289
310625,22,蕊蕊花坊,39323,泉州蕊蕊花坊,582,5,15860506011、15860506011,170830701,170830701@qq.com,泉州丰泽区宝洲花园A区,289
246820,22,洛阳鲜花蛋糕,2368,洛阳鲜花蛋糕,554,5,13838443838,48016102,309561693@qq.com,河南省洛阳市西工区纱厂西路2号银河宾馆(纱厂西路)倾城之恋,288
303172,22,长春晓影鲜花,27448,长春晓影鲜花,517,5,13894119519,1162049752,1162049752@qq.com,吉林省长春市南关区重庆路圈楼花鸟鱼市,288
425822,22,迷迭香花店,176772,迷迭香花店,544,5,17317934520,695014082,695014082@qq.com,上海市松江区松江国际生态商务区淡家浜街188号松江万达广场北100米万科-梦想派淡家浜街32号  迷迭香花店,288
306811,22,云海缘鲜花店,32655,云海缘鲜花店,493,5,18721668425、17717504208,2097831648,2097831648@qq.com,上海市嘉定区城中路城中路219号,288
305939,22,轩轩花卉,30914,轩轩花卉,338,5,15718481276,2598961305,375622514@qq.com,布吉街道西环路2号,288
217221,22,来宾花店情缘有约花店,10995,来宾情缘有约花店,537,5,15678001864,1294383964,1294383964@qq.com,祥和路裕达新天地看K歌王对面（奥斯汀旁）,288
239500,2111,花儿香花艺,20103,花儿香花艺,391,5,15773970778,2576309023,2576309023@qq.com,金龙大道与昭阳大道交叉口,288
303668,22,梦缘花店,28004,小燕子梦缘花店,562,5,15955667105,515500890,515500890@qq.com,青阳路106号,288
302150,22,红玫瑰花屋渝北店,26281,红玫瑰花屋渝北店,482,5,18716450135、13608369485,,wgy13608369485@163.com,重庆市渝北区双龙湖街道龙昌街128号,288
303829,22,新圩花店,28174,新圩花店,535,5,18948590278,1357271197,1357271197com@qq.com,新圩镇新圩花店,288
416542,22,芷蘅花艺,148050,重庆市芷蘅花艺,584,5,15320582185、15320582185,51302525,51302525@qq.com,巴国城大门前行800米右边时代盛宴旁,287
300643,22,富顺米诺亚花艺馆,24449,ashes514,581,5,13890083556、15284849643,1520715398,1520715398@qq.com,四川省自贡市富顺县富世镇釜江大道西段296号,287
214117,22,孝感淘花岛花艺访,12092,kuangyan,527,5,15272814100、13677128605,443081538,443081538@qq.com,书院街30号电力综合楼12号门面,287
302519,22,大熊花艺工作室,24746,泰州紫晶花店,504,5,13615171979、18052609966,3077083435,3077083435@qq.com,海陵区济川东路232号,287
414920,22,甜甜花店,145366,甜甜花店,607,5,13802841099,1512551413,625670354@qq.com,番禺区大龙街沙涌村环沙西路170号,287
465179,2111,大连原色花艺,230335,18348697370,533,5,18348697370,,,中长街加利亚公寓1409,287
443998,22,俏俏花艺,203888,宋雪焕123,573,5,13271075835、13271075835,,1768828095@qq.com,梁园区商丘市睢阳区长江路与中州路交叉口北20文苑小区(中州路),287
426851,22,单色冰淇淋,176490,单色冰淇淋,563,5,15874287189、15874899879,772463977,772463977@qq.com,春城南路89号,287
264589,22,丽水鲜花1989,9911,丽水鲜花1989,569,5,18805882885,471257920,471257920@qq.com,大众新村115号,287
439067,22,小黑粉花艺有限公司,194143,15680994193,523,5,13271929041、18280460932,987867925,987867925@qq.com,西安街道金罗路12号附43号,287
220867,22,武汉勿忘我鲜花,20529,陈早明,481,5,13037156791、15307165832,1378615195,1378615195@qq.com,硚口区古田四路17号1单元1层2号,286
306334,22,济宁木香花艺,31488,济宁木香花艺,586,5,13325193657、13325193657,1901879878,1287639493@qq.com,任城区建设北路97-7号,286
244140,22,江苏泰州兴化市鲜花朵朵,13961,鲜花朵朵123,539,5,15952645300,893001007,893001007@qq.com,九洲城中城6-19号,286
424883,22,兰亭花序,174893,兰亭花序010,472,5,13661125159,2513019020,2513019020@qq.com,长阳镇合景领峰10号院2号楼底商127号,286
314082,22,初夏的花屋,43305,初夏的花屋,596,5,15275410208,69580418,69580418@qq.com,奥体西路万科城C1-1-112保利华庭对过,286
437532,22,北京花好伴花卉有限公司,63268,花锦集鲜花店,511,5,15176781672,2550040185,2550040185@qq.com,北京市昌平区白庙路西沙各庄,286
296751,22,徐州市云龙区青藤阁花坊,21469,徐州市青藤阁花坊,340,5,18751619877、18751619877,1761225617,1761225617@qq.com,复兴南路231号（云兴小学南隔壁）,286
440909,22,遇见花开,195871,flowerstao,582,5,17681893280、17681893280,1241538688,2587056649@qq.com,下城区花卉世界北区106号,286
310422,2111,万源情缘花屋,32634,万源情缘花屋,497,5,13419096392、13882874738,,851959077@qq.com,万源市长青路凯盛名都39号,286
270003,22,幸福花坊,23282,幸福花坊66,557,5,15969901933,843101806,843101806@qq.com,莒县青年北路晨曦家园东门口北边,286
442408,22,石夏鲜花坊,200750,石夏鲜花坊,589,5,13255696929,1150555913,1150555913@qq.com,济南市市中区泉景天沅秀园门头房,285
443186,2111,花漾花店,201208,18761006811,534,5,18761006811,282799092,,淮安市淮安区华西路1号公安大楼,285
442197,22,尚鲜花,200405,13858074624,566,5,13858074624、18094701887,1391644337,,浙江省杭州市上城区延安路296号龙翔大厦长生路24号,285
310888,22,瑞金 海上花,39699,18679979852,528,5,13033273143,115713473,115713473@qq.com,红都大道京里酒店对面(棕南海小区右手进来(海上花),285
364067,22,绿入居花店,93959,13787786395,589,5,13787786395,535903334,,城东小区A18栋（星城社区正对面）,285
301182,22,学院鲜花婚庆,25098,学院鲜花婚庆,473,5,13707304111,4046105,4046105@qq.com,湖南岳阳市学院路525号,285
439484,22,广州番禺区市桥巧的花艺,195027,广州市番禺区市桥紫萝诗鲜花店,23,5,17763056630、17763063081,1185132863,1185132863@qq.com,市桥街道西丽南路61号,285
424170,22,天津市河东区艺尚花艺,173381,天津市河东区艺尚花艺,576,5,13821826622,2450692755,2694028949@qq.com,河东区中山门南里4号,285
230922,22,深圳小白兔花店,22525,yimao1215,542,5,13530050785,790593619,yjy.zhj@163.com,深圳市宝安区首信广场桂兰新村深圳市龙华区观澜街道桂澜中路10号,285
420713,22,东东鲜花店,165763,东莞市石排镇东东鲜花店,581,5,15015188083,1158509283,1158509283@qq.com,利丰广场金丰路117.118号,285
437803,22,花时间大塘店,191651,13302285855,514,5,13302285855,467773089,467773089@qq.com,江海街道聚德北路218-14花时间,284
261183,22,姜堰学士鲜花,19027,姜堰学士鲜花,562,5,13401249412,2422408344,2422408344@qq.com,振兴中路（振兴大桥 桥北30米）,284
437576,22,卡卡花艺,191244,June312,602,5,18757589509、17857133361,564015878,564015878@qq.com,下沙经济开发区高沙路与天城东路交叉口137号,284
303697,22,盘锦玫瑰爱蛋糕,28037,盘锦唯美蛋糕,570,5,13624273275、13942773197,3181800642,13942773197@qq.com,兴隆台区油田锦江之星宾馆对面,284
244073,22,蚌埠花艺空间,18681,蚌埠花艺空间,588,5,13605665916、13605665916,767278805,767278805@qq.com,涂山路120号（南岗四路天洋家电城东50米）,284
422307,22,艾花坊鲜花,111450,cjy鸢飞2017,606,5,13718185488、13718964890,1173861289,1173861289@qq.com,燕平家园14号楼2门,284
465320,22,一馨花店,230622,13382015176,563,5,13382015176,,,南京市鼓楼区金久生活超市,284
332461,22,大花喵花店,61847,徐叔叔的鲜花店,559,5,18017716673、17769889158,1679557246,1679557246@qq.com,西江湾路690号,284
271566,22,哈密花花世界鲜花店,17766,花花世界鲜花,391,5,13999445667,1499153050,1499153050@qq.com,哈密市大十字商业街6一14号,284
251875,22,常德市汉寿县皇家花园鲜花店,15818,皇家花园,545,5,15367360558、13875088060,348569515,348569515@qq.com,龙阳大道新街社区自然资源局宿舍,284
438958,22,银杏树花艺馆,193602,创派花间花艺馆,616,5,17784858832,2319498538,1046019424@qq.com,未来城17-012,283
306201,22,菏泽王冠鲜花,31292,菏泽王冠鲜花,552,5,15552309962,772031593,1255191035@qq.com,西安路与八一路交叉口西20米,283
333912,22,梁平县花世界花行,63762,梁平花世界花行,564,5,15696121328、13896915859,1848605441,978872811@qq.com,重庆市梁平区一横街国税局旁花世界花行,283
417392,22,一花一世界花坊,153042,一花一世界花坊,611,5,13372961567,2389481795,727690483@qq.com,营口市鲅鱼圈区天山市场南5泉韵画廊,283
335500,22,爱尚鲜花婚庆,65393,13131921610,341,5,13131921610,547917502,,八一大街矿务局医院斜对面,283
426172,22,娟娟花铺,177422,石娟花店,480,5,13774255771、17821359886,2551637120,2551637120@qq.com,上海市松江区中山中路长桥街226号二楼,283
305668,22,爱花居遂宁市中心医院店,30550,王者花艺,473,5,15982518066,1479236094,1479236094@qq.com,河东德水北路233号,283
248624,22,钟祥花千谷鲜花坊,14327,nghy01,523,5,13972908010、18772712216,2678039325,2678039325@qq.com,莫愁大道13号,283
277621,22,维维精品花行,12514,维维花行,220,5,13771065773,244462567,244462567@qq.com,学前东路112号朝阳花卉市场6号,283
444302,22,语洁鲜花2店,204474,语洁鲜花店2店,551,5,18111897523、18188501523,158398719,1993707840@qq.com,贵阳市云岩区黔灵公园黔春路1号黔灵山国际社区-D1栋,283
313809,22,情人岛花店,42928,情人岛鲜花花店,599,5,15324399583,1556902977,1126882429@qq.com,报社街与人民路交叉口北行200米,282
301623,22,江阴鲜花实体店,25628,AA2629392903,594,5,15952481537,,2629382903@qq.com,文化西路43号,282
437098,22,爱丽丝鲜花坊（彩冬花店）,189531,爱丽丝（彩冬花坊）,610,5,13007436405、15675851146,,691238491@qq.com,泉塘花卉市场,282
464574,22,花心思花卉苗木店,229126,花心思鲜花苗木店,594,5,18996093760、18996093760,447128604,447128604@qq.com,沙坪坝区大学城中路5号附59号,282
418254,22,兰景鲜花店,157567,守望者,589,5,18518950752,1812433435,1812433435@qq.com,万泉河路62号院3号楼5门负001,282
354525,22,醉花舍,84417,15960566353,634,5,15960566353,659817779,,妙云街16-1号(东美菜市场3号门对面),282
306473,22,月下花店,31704,月下花店,583,5,18697531009,2755483754,2755483754@qq.com,商贸西门锦福大酒店南侧北京名都一楼商铺,282
341616,22,Three Seven 摄影鲜花,71509,13104515693,429,5,13104515693,974497339,,六顺街33号,282
439832,22,馥郁花艺工作室,195626,我是个小可爱,561,5,18021989971、13775162520,2769557109,2769557106@qq.com,江苏省常州市金坛区红旺超市对面,282
437410,22,月色蔷薇花艺,190926,月色蔷薇花艺,554,5,15908362005、18715735237,1126965878,9195545354@qq.com,四川省泸市市江阳区江阳中路45号,282
303191,22,长汀县天缘花艺店,27465,福建长汀县天缘花艺店,552,5,13685968835,403938435,403938435@qq.com,长汀县环城中路13号店,281
461982,22,佛山鹿缘艺花坊,225131,13302425937,557,5,13302425937、13302425937,3270813641,,南海区广东省佛山市叠窖大道叠北村委会村头旁叠滘第二小学叠北村头村339号鹿缘艺花坊,281
283308,22,凡艺鲜花店,23334,凡艺鲜花店,628,5,18560606760,1628387396,284435907@qq.com,向阳路2-1号,281
204401,22,花言巧语鲜花店,16386,花言巧语鲜花店,546,5,13791860006,787642307,787642307@qq.com,永安路中医院南路东,281
418423,22,有间花店19975255889,157996,有间花店19975255889,577,5,18158195028、18158195028,2105460534,1250045161@qq.com,杭州市江干区京惠花园,281
287103,22,粉色回亿鲜花批发坊,22451,粉色回亿鲜花批发,493,5,13358588816,344040701,344040701@qq.com,石狮市九二路东段25号,281
441243,22,滁州市艺佳花店,198454,滁州市艺佳花店,589,5,15155010090、18075250210,84502248,84502248@qq.com,湖心路174-6号,281
440743,22,欢囍花坊,197319,天津欢囍花坊,588,5,17695432168,376650607,376650607@qq.com,惠山道雅香大厦3-101,281
442589,22,临沂花禧花艺,199932,子珍1990,580,5,15910156568、18660905808,996919168,847376000@qq.com,商城路与启阳路交汇向西100米路北,281
418938,22,情意浓花店,160161,情意浓花店,584,5,13706657967,1159845479,1159845479@qq.com,龙湾区永中东路14号,281
422720,22,四会市好人缘鲜花店,169965,四会市东城区好人缘鲜花店,554,5,18718362551,1010470086,1010470086@qq.com,大旺高新区,280
308334,22,怀柔鲜花批发,35716,xct0222,605,5,13264267000,181947607,181947607@qq.com,新贤家园东门,280
461696,2111,一术花坊,224473,海口一术花坊,489,5,18976943438,3067224522,3067224522@qq.com,海口市美兰区海秀东路66号国宾大厦,280
423054,22,壹间花坊天山店,149355,蔚森,607,5,15216672421,2634250716,3174567@qq.com,徐灵路80号,280
309459,22,普薇园艺花艺馆,37724,普薇园艺花艺馆,593,5,13761858542,859878260,859878260@qq.com,番禺路650弄4号,280
303963,22,花仙子,28341,Cyjxd花仙子,593,5,18086325588,1186177681,1186177681@qq.com,湖北黄石阳新电信对面老夜市,280
279665,22,花点心思@,19997,花点心思,559,5,15392390059,31738971,花点心思,民主北路环卫楼1号,280
297602,22,flowerseller,20167,情缘花坊,16,5,13652526783、15107621425,63483720,63483720@qq.com,老隆镇龙川大道七天酒店一楼,280
415756,22,爱花居广州市天河店,146549,广州岭南花木场,508,5,13802993858,369928281,369928281@qq.com,广州市天河区沙东甘园农贸综合市场1号102档,280
245034,22,馨朵朵仙花坊,18710,仙花坊,609,5,13627546056、13637548898,714762971,bailing714762971@qq.com,秀英海秀西路191号,280
332226,22,美吉鲜花,61505,美吉鲜花,641,5,15850726512、15895855958,1528857895,21212121@qq.com,大厂（沿江工业开发区）草芳新苑13幢104室,279
415803,22,秀景雅花店,146617,广州秀景雅,594,5,17322082033,1269669229,1518550992@qq.com,体育西横街213号,279
420473,22,佳佳花店,165196,九江佳佳花店,566,5,13807925085、13479293126,826983849,826983849@qq.com,御江一品门面,279
326773,22,园景花卉,56006,园景花卉,556,5,13335550103,13478359,13478359@qq.com,当涂县行春路时代华府西门,279
442998,22,七号花坊,201827,勿忘初心wy,347,5,18428335694、18428335694,1449931942,1449931942@qq.com,洗面桥东二街5号2栋附7号,279
211899,221,廊坊花艺阁,19079,廊坊花艺阁,290,5,13722627117,1319259472,1319259472@qq.com,新华路北头凯旋大道内街,279
420168,22,进口鲜花,110891,花痴坊,600,5,15568398331,309720885,309720885,川沙镇南桥路999号,279
441517,22,济南历下散花鲜花店,198920,济南散花鲜花店,600,5,15668396656、15153131252,1532808666,1043675367@qq.com,济南市历下区济南解放桥花卉水族钓具市场1号门最后一家,279
416475,22,花说生活馆,147672,花说生活馆,593,5,13585088522、13585088522,1302015994,www.757068561@qq.com,八士华夏青城142号,279
438814,22,上海花好月圆花店,193714,Yy414622203,210,5,18655052502、15555477713,1147266568,1147266568@qq.com,上海青浦区徐泾镇陆家角馨苑东区乐爱路38弄46号,279
302754,22,花道行花艺,26972,花道花艺,586,5,18757162558,634119834,634119834@qq.com,北干街道金惠路896号,278
311211,22,深圳天天鲜花店,36773,全国连锁花店,628,5,13823367587,261616382,499699622@qq.com,流塘市场,278
259612,22,花茶密语,11035,小c恋恋,539,5,13418409269、18925900936,595114761,andmy519@sohu.com,北滘镇碧江村心大街西6号,278
